customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C05119,Male,0,No,No,32,Yes,No phone service,No,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,56.06,1777.49,No
C05120,Female,0,No,Yes,18,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,108.48,1671.96,No
C05121,Female,0,Yes,No,27,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,45.74,1051.24,No
C05122,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),45.58,2466.61,No
C05123,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,48.56,2158.18,No
C05124,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,79.84,2863.82,No
C05125,Female,0,No,No,25,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),62.27,1480.81,No
C05126,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,91.4,3629.5,No
C05127,Female,1,Yes,Yes,37,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),108.39,3784.93,No
C05128,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,86.09,4043.59,No
C05129,Female,0,No,Yes,21,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.65,737.8,No
C05130,Female,0,No,No,15,Yes,No,No,No,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,112.2,1780.15,No
C05131,Female,0,Yes,Yes,27,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),44.71,1135.24,Yes
C05132,Male,0,Yes,No,34,Yes,Yes,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),33.14,973.56,No
C05133,Male,0,No,Yes,59,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),27.09,1726.78,No
C05134,Female,0,Yes,No,44,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.9,3424.06,No
C05135,Male,0,No,Yes,45,No,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),29.49,1083.8,No
C05136,Male,0,Yes,Yes,71,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.02,2500.04,No
C05137,Male,0,No,Yes,54,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,48.3,2630.31,No
C05138,Male,0,No,No,25,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),46.45,984.83,No
C05139,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.03,1652.33,No
C05140,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.49,6481.1,No
C05141,Female,0,No,Yes,5,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,One year,No,Electronic check,94.9,490.6,No
C05142,Female,1,Yes,No,22,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,One year,No,Credit card (automatic),44.51,853.6,No
C05143,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.78,2363.88,No
C05144,Male,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,115.54,4329.25,No
C05145,Female,1,Yes,Yes,22,Yes,No,No,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,18.83,405.73,No
C05146,Male,0,No,No,29,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,106.85,2638.64,No
C05147,Female,0,No,No,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,38.17,539.4,No
C05148,Female,0,No,No,20,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),113.68,2281.92,No
C05149,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.57,3043.22,No
C05150,Male,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,62.48,1306.22,No
C05151,Male,1,Yes,Yes,44,No,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,No,Mailed check,89.42,3577.03,No
C05152,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,77.35,3091.94,No
C05153,Female,1,No,Yes,46,No,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,50.11,2112.64,No
C05154,Female,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,73.94,3137.41,No
C05155,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,91.8,4729.66,No
C05156,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),22.28,787.81,No
C05157,Female,1,No,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,19.13,105.05,No
C05158,Male,0,Yes,Yes,49,No,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.26,3032.88,No
C05159,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),31.32,1448.33,No
C05160,Female,0,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),85.1,400.16,No
C05161,Female,0,No,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,39.62,330.6,No
C05162,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.72,3560.98,No
C05163,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),37.96,1083.62,No
C05164,Female,0,Yes,No,20,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,No,Electronic check,73.4,1550.69,No
C05165,Male,1,Yes,Yes,39,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),29.72,1188.44,No
C05166,Female,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),20.33,924.55,No
C05167,Male,0,No,Yes,48,Yes,No,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),23.16,1208.31,No
C05168,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),114.38,1912.3,No
C05169,Female,1,Yes,Yes,16,Yes,No phone service,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),32.37,455.92,No
C05170,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,89.56,2579.37,No
C05171,Female,0,Yes,No,40,Yes,No,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),24.86,1025.89,No
C05172,Male,0,Yes,Yes,65,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,28.92,2026.36,No
C05173,Male,0,No,Yes,24,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,1364.02,No
C05174,Male,1,No,Yes,57,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),64.95,3658.94,Yes
C05175,Male,1,No,No,40,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,114.11,3849.56,No
C05176,Female,0,No,Yes,5,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),113.43,539.46,No
C05177,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,96.74,3030.75,No
C05178,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),78.81,330.38,No
C05179,Male,0,No,Yes,44,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,63.95,2261.31,No
C05180,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,53.97,693.94,No
C05181,Female,0,No,Yes,65,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),113.66,6706.05,No
C05182,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,No,Electronic check,78.89,2558.46,No
C05183,Female,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),76.49,137.2,No
C05184,Female,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),41.42,810.41,No
C05185,Female,0,Yes,Yes,18,No,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),22.72,442.7,No
C05186,Male,0,No,Yes,17,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,113.46,1728.23,No
C05187,Male,0,No,Yes,63,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),49.69,2818.01,No
C05188,Male,0,No,Yes,34,No,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),62.7,2242.56,Yes
C05189,Male,0,Yes,Yes,61,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,No,Mailed check,29.58,1794.14,No
C05190,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),102.53,0.0,No
C05191,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.79,494.37,No
C05192,Male,0,No,No,44,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,102.23,4875.33,No
C05193,Female,1,Yes,Yes,48,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,32.17,1331.22,No
C05194,Female,0,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),107.54,1769.11,Yes
C05195,Female,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),91.71,1732.14,Yes
C05196,Male,1,No,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),34.63,744.1,No
C05197,Male,1,No,No,24,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),75.15,1801.28,No
C05198,Male,1,Yes,No,15,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),49.58,739.72,No
C05199,Female,0,Yes,Yes,53,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,36.0,1559.83,No
C05200,Female,1,Yes,No,72,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),104.78,6528.75,No
C05201,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.76,0.0,No
C05202,Female,0,No,Yes,41,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,58.25,2293.46,No
C05203,Female,0,No,Yes,18,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,35.16,578.14,No
C05204,Female,0,Yes,Yes,33,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.69,1924.3,No
C05205,Male,0,Yes,Yes,54,No,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.03,5481.45,No
C05206,Female,0,Yes,Yes,17,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,54.68,747.32,No
C05207,Male,0,Yes,Yes,33,No,No,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,114.11,3844.22,No
C05208,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),113.58,5095.8,No
C05209,Female,0,No,Yes,5,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,32.63,138.6,No
C05210,Female,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,35.91,780.68,No
C05211,Female,0,No,Yes,69,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,105.13,6290.44,No
C05212,Male,0,Yes,Yes,47,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,One year,No,Electronic check,57.67,2540.61,No
C05213,Male,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Two year,No,Electronic check,18.44,584.7,Yes
C05214,Female,0,No,No,30,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,45.66,1343.75,No
C05215,Female,0,Yes,No,9,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),78.36,643.63,Yes
C05216,Male,0,No,Yes,29,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,98.73,2593.89,No
C05217,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),31.47,560.72,Yes
C05218,Male,0,No,No,59,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.16,1381.29,No
C05219,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),111.13,8316.49,No
C05220,Female,1,Yes,No,14,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),93.87,1276.64,No
C05221,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,No,Electronic check,77.57,255.01,No
C05222,Male,0,Yes,No,62,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,95.69,5795.34,No
C05223,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),61.31,1952.6,No
C05224,Female,0,No,Yes,8,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),94.6,616.94,No
C05225,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Electronic check,55.55,473.26,No
C05226,Male,0,No,No,25,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,42.65,1122.08,No
C05227,Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,91.63,248.44,Yes
C05228,Male,0,No,Yes,15,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),60.39,892.63,No
C05229,Male,0,Yes,No,14,Yes,No,No,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),117.12,1552.58,No
C05230,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),53.3,2963.35,No
C05231,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),111.09,8196.13,No
C05232,Male,0,Yes,No,4,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,Two year,No,Credit card (automatic),112.23,491.64,No
C05233,Female,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),42.43,854.49,Yes
C05234,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.62,1798.7,No
C05235,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),61.74,53.42,No
C05236,Female,0,No,No,12,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,110.67,1393.52,No
C05237,Male,0,No,No,3,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,63.46,192.79,No
C05238,Male,0,Yes,Yes,41,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,93.17,4159.32,No
C05239,Male,0,Yes,No,60,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),65.16,3797.7,No
C05240,Male,0,No,No,7,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),41.01,236.99,No
C05241,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,38.13,2464.28,No
C05242,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,60.97,3802.72,No
C05243,Female,0,No,No,8,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,94.3,653.38,No
C05244,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.11,726.41,Yes
C05245,Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.55,3516.15,No
C05246,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),46.51,509.13,No
C05247,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),66.62,2127.64,No
C05248,Female,1,Yes,Yes,12,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,22.48,226.58,No
C05249,Female,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Two year,No,Electronic check,100.57,1197.23,No
C05250,Male,0,No,No,36,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,117.98,4354.09,No
C05251,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,59.09,3405.17,No
C05252,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,19.11,1003.54,No
C05253,Male,1,Yes,No,70,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),35.15,2514.48,No
C05254,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),83.91,67.37,No
C05255,Male,0,Yes,No,55,Yes,No phone service,No,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.82,3998.86,No
C05256,Male,0,Yes,Yes,59,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),97.57,5653.15,No
C05257,Female,0,No,No,22,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),43.64,898.47,No
C05258,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,95.13,3833.97,No
C05259,Male,0,Yes,Yes,63,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,87.49,5113.02,No
C05260,Female,0,No,No,22,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Two year,No,Mailed check,50.6,941.94,No
C05261,Female,1,No,Yes,28,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),73.09,2236.69,Yes
C05262,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),32.87,1434.14,No
C05263,Male,0,Yes,Yes,68,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),63.71,4398.6,No
C05264,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,107.0,2705.86,No
C05265,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),60.54,2665.97,No
C05266,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),102.8,1821.57,No
C05267,Male,0,Yes,No,54,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,77.62,3594.9,No
C05268,Female,1,No,No,1,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,37.38,34.95,No
C05269,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),76.69,1559.23,No
C05270,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),69.1,802.42,Yes
C05271,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),58.26,4016.38,No
C05272,Male,0,Yes,No,66,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,30.08,1625.41,No
C05273,Female,0,No,No,57,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,60.09,3635.23,No
C05274,Male,0,No,No,63,No,No,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),25.35,1366.34,No
C05275,Male,0,No,Yes,68,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.98,1650.75,No
C05276,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.01,3475.03,No
C05277,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),48.84,2710.47,No
C05278,Male,1,No,No,61,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Two year,Yes,Credit card (automatic),111.48,6459.03,No
C05279,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,55.95,703.67,No
C05280,Female,0,No,No,67,No,No,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.54,6598.45,No
C05281,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,71.56,986.93,Yes
C05282,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,89.11,4044.99,No
C05283,Female,0,Yes,Yes,34,No,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),44.27,1373.02,No
C05284,Male,0,No,No,54,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,113.13,6372.46,No
C05285,Male,0,No,No,13,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,71.54,902.59,No
C05286,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,101.96,4074.78,No
C05287,Male,0,No,Yes,6,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,54.87,300.19,Yes
C05288,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,28.12,711.76,No
C05289,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),86.04,3945.06,No
C05290,Female,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),18.78,296.63,No
C05291,Male,0,Yes,Yes,50,Yes,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,66.0,3071.9,No
C05292,Male,1,No,Yes,71,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,37.47,2474.15,No
C05293,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.36,3574.62,No
C05294,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No,Yes,Yes,No,Yes,Two year,No,Mailed check,116.92,1819.94,No
