gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,-1.5709432599512363,1,1,0,0,1,2,2,0,2,1,1,0,0.9037338743364824,-1.1672260919837276,0
0,1,0,1,-1.7141790534701122,1,2,1,2,1,2,0,2,1,0,1,2,-1.4132198211545457,-1.2961695742733563,0
1,0,1,0,1.6279894619703257,1,1,2,0,2,2,2,0,2,2,1,1,1.2737023948475386,2.7743562606075214,0
1,0,0,0,0.6253389073381943,1,1,1,0,2,2,1,0,1,0,1,3,1.1059419949509983,0.9989896124673154,0
1,0,1,0,1.7234799909829095,1,1,1,0,0,2,1,1,0,0,0,2,-1.6068160115895673,-0.524136329611234,0
1,0,0,0,1.150536816907406,0,1,1,2,2,0,1,2,2,0,0,2,-1.4059857998037706,-0.44859096216897726,0
0,1,1,0,-0.09084006025618527,1,1,0,0,2,0,2,0,2,1,0,1,-1.5520441356479866,-0.9246951545457786,0
0,1,0,1,-1.3799622019260684,1,0,1,0,1,1,1,1,0,2,0,3,-0.5582273929343952,-1.1024232084407635,0
0,0,0,0,-0.6160379698253969,1,2,1,1,1,0,1,2,2,0,1,3,0.0490859233235117,-0.5561336654053131,1
0,1,1,0,-0.0430947957498933,1,0,2,2,2,2,2,0,0,1,1,2,0.12934911259639442,-0.1486096249435887,0
0,0,0,1,0.6253389073381943,1,2,1,1,0,2,0,0,0,2,0,0,-0.7917829394022686,-0.11231866313960402,0
0,0,0,0,0.29112205579415046,1,2,1,2,0,1,2,0,2,1,0,3,1.4486968160948537,0.9725262835304477,0
1,1,0,0,-0.472802176306521,1,2,2,1,1,2,2,2,1,0,1,3,-0.4417940969076383,-0.6288278406736718,0
1,0,0,0,-0.23407585377506118,1,1,0,1,0,1,0,2,0,0,0,1,-1.5644453151064577,-0.9315874064937052,0
1,0,1,0,-0.9025095568631487,1,0,0,1,2,1,1,1,2,1,1,2,-0.6784499382401294,-0.8007637088925491,0
1,0,1,0,-0.42505691180022903,1,2,1,1,1,2,1,0,0,2,1,0,0.12487090890305777,-0.1918040638615386,0
1,0,1,0,-0.37731164729393707,1,2,1,0,1,0,2,0,1,0,1,1,-0.3026253052070176,-0.3237615032326304,0
0,0,1,0,-0.9980000858757326,1,1,1,0,2,0,1,2,1,2,1,3,-0.7700808753499443,-0.8880955006757224,0
0,0,1,1,0.48210311381931836,1,1,0,0,1,0,2,0,0,0,0,1,-1.2661280536887902,-0.41502210312944265,0
1,0,0,0,1.055046287894822,1,0,2,1,1,1,2,0,1,0,1,0,1.1272995817961429,2.0782332012839224,0
1,0,1,0,-0.28182111828135314,1,2,1,2,0,0,1,2,0,1,0,3,1.7428803510263642,0.666051187751516,0
0,0,1,0,-1.5709432599512363,1,2,0,2,1,1,2,1,1,0,1,1,-0.5764846849149221,-1.2176270874986952,0
0,1,1,1,0.00465046875639867,0,2,0,1,0,1,1,0,2,1,1,3,-0.3952896739383714,-0.3199898474435371,0
0,0,1,0,-0.9502548213694407,1,0,2,1,0,2,0,1,1,0,1,2,0.42732189680688215,-0.5696543778992503,0
0,0,1,0,0.10014099776898261,1,1,1,0,1,2,2,1,1,0,0,2,0.7766217848871532,0.8254934461690215,0
0,0,1,0,0.5298483783256103,0,1,1,1,1,0,1,2,0,0,1,0,-0.35911956718449706,0.13217106577214474,0
1,0,0,1,0.4343578493130264,1,0,0,0,2,2,0,2,2,2,0,1,1.4256168432138105,1.5141629952427458,0
1,0,0,0,0.5298483783256103,1,1,0,0,1,0,2,2,2,0,0,2,0.22545825339954612,0.5694193459050574,0
1,0,1,1,0.10014099776898261,1,2,1,1,1,1,0,2,1,0,0,3,-0.155878014948442,-0.03742435532760779,0
0,1,1,1,-1.5709432599512363,1,2,1,2,1,2,2,2,2,1,1,1,0.5268758096818312,-1.1666816714308377,0
1,1,1,0,-0.3295663827876451,1,0,0,2,1,0,1,1,2,2,0,2,1.5919993342816319,0.472708927896326,0
1,0,0,0,-0.3295663827876451,1,1,2,1,2,2,0,1,1,0,1,2,1.041524757208384,0.15917881526190264,0
1,0,1,1,-0.7115284988379809,1,0,0,0,1,2,0,1,2,0,0,0,-1.583736038708524,-1.02999843715734,0
0,0,0,0,1.3892631394388657,1,0,1,0,1,1,0,2,1,2,0,0,-0.566839323113889,0.7019829442422535,1
0,1,0,1,-1.1889811439009006,1,1,1,2,1,2,1,2,2,1,1,2,-0.08560466468377215,-0.8653533142807727,0
0,0,1,0,-0.0430947957498933,1,0,2,0,0,0,2,0,2,1,1,0,-0.628500743199065,-0.4472383296612817,0
0,0,0,1,-0.9025095568631487,1,2,2,2,2,2,1,0,2,0,0,3,0.7132379787660782,-0.39143802928157023,0
1,0,0,1,0.7685747008570701,1,0,0,1,0,1,0,1,0,1,1,0,1.1517574635059056,1.3759082377237928,0
1,0,1,0,1.6279894619703257,1,2,1,1,1,1,0,1,1,2,0,3,0.8217482990277011,1.926272516031389,0
0,0,0,1,-1.7141790534701122,1,2,0,0,1,1,0,2,2,1,1,2,1.719111423730961,-1.2961695742733563,0
0,0,0,0,1.00730102338853,1,0,1,1,2,0,1,0,2,0,1,2,-0.7745590790432809,0.002239768871086723,0
0,0,1,1,-1.4754527309386523,1,2,2,1,0,1,0,1,1,1,0,0,1.3212402494383448,-1.0526227593088808,0
1,0,1,1,1.5802441974640336,1,0,1,0,0,1,2,2,1,2,1,1,0.9443821847836936,2.0746243104023936,0
0,0,0,0,0.3388673203004424,1,0,1,0,1,0,2,0,1,0,1,1,-0.4628072065456033,0.04272333019062594,0
1,1,1,1,1.6757347264766176,1,1,0,2,0,0,1,0,2,1,0,3,0.8313936608287342,2.0017112443962755,1
0,1,1,1,-0.6160379698253969,1,0,0,1,0,0,2,0,1,1,0,2,-1.3608592856632227,-0.9322328535409459,0
0,0,1,0,-0.8547642923568568,1,2,0,1,1,0,1,1,0,0,1,2,1.023267465227857,-0.3108750126198948,0
0,0,1,1,-0.9025095568631487,1,0,0,0,1,0,1,1,2,1,1,3,0.12934911259639442,-0.5976050413362813,0
1,0,0,1,-0.3295663827876451,1,0,0,1,0,2,0,0,2,1,0,2,-0.7060081148145098,-0.46923404251464007,0
0,0,1,1,0.2433767912878585,0,1,2,2,1,1,1,2,1,0,0,2,0.5585677127423686,0.5059690948697889,0
1,0,1,1,-0.1863305892687692,1,1,0,2,2,0,0,1,1,0,1,3,0.5093074721156635,-0.03223271603458495,0
1,0,1,1,-1.1889811439009006,1,2,0,0,1,1,2,2,0,0,1,2,-0.9939910600167846,-1.079624896215619,0
0,0,1,0,-0.472802176306521,1,2,1,1,0,2,2,2,0,0,0,0,-1.6171503278049602,-1.0103319462570677,0
1,0,0,0,0.10014099776898261,1,2,2,2,0,2,0,0,2,1,0,2,-0.21409466296182067,0.04056248572812459,0
0,0,0,0,-1.3322169374197765,1,2,1,1,1,0,0,0,2,0,1,0,0.2585280652888023,-1.0235608044339919,0
0,0,0,1,-0.7592737633442728,1,1,0,0,2,1,2,2,1,0,1,3,1.3270963619604008,-0.22613062160870367,0
0,0,0,0,-0.37731164729393707,1,0,1,0,1,1,1,2,1,2,0,3,1.5065689869010526,0.5196357345222328,0
0,0,0,1,-0.1863305892687692,1,1,1,1,2,2,0,0,0,0,0,3,0.11694793313792327,-0.012016191998403062,0
1,0,1,0,1.1982820814136979,1,1,2,2,2,2,0,1,0,0,0,1,0.8996001478503252,1.9894477504987027,0
1,0,0,0,-1.0457453503820247,0,1,2,0,2,2,0,1,0,2,0,0,-0.19445946215257465,-0.7847510095379608,0
0,0,1,1,-1.66643378896382,1,0,0,1,2,0,1,1,1,1,0,2,0.8727309256903043,-1.24194640972212,0
0,0,0,0,0.7208294363507782,1,0,1,1,2,0,1,0,0,1,1,1,-1.0105259659614128,-0.18383419597387118,1
1,0,1,1,0.3388673203004424,1,1,1,2,2,2,0,0,1,2,1,1,-0.43180425789942545,-0.048396955130699144,0
1,0,0,1,0.8163199653633622,1,0,2,0,0,1,2,0,1,0,0,3,0.4838161587843619,1.3769353404163585,0
1,0,1,1,-0.9025095568631487,0,1,0,1,2,0,1,0,0,2,1,0,-1.6598655014952497,-1.1125034075437572,0
1,0,0,1,-1.6186885244575282,0,1,1,0,2,1,0,0,1,0,0,0,0.7907453503815229,-1.2082652990221958,1
0,0,1,0,-1.4277074664323604,0,2,1,0,0,2,1,2,1,0,1,0,1.1841383209808025,-0.990036846058613,0
1,0,0,1,0.29112205579415046,1,1,1,0,2,0,2,2,1,2,0,1,-0.3343172082675548,0.08945369641085107,0
1,0,1,1,0.05239573326269064,1,1,1,1,0,2,1,0,0,0,1,2,-0.16448994512793588,0.1187850552706751,0
0,0,0,1,0.00465046875639867,1,1,1,1,2,0,2,0,1,0,0,3,1.2389101969223835,0.4972303031084523,0
0,0,1,1,1.00730102338853,1,2,2,2,0,1,1,0,1,2,1,1,0.9757296106370512,1.2456345732585465,0
1,0,1,0,-0.1863305892687692,0,0,2,2,1,2,0,2,0,0,1,0,-0.7204761575160594,-0.3957148175424172,0
0,0,0,1,1.055046287894822,1,2,1,0,0,1,0,2,1,0,0,1,-0.5957754085169885,0.4780633320969139,0
1,0,1,0,-1.2367264084071925,1,0,1,1,1,1,0,1,0,2,1,1,0.6391753792224308,-0.867177403762105,0
0,1,0,0,1.4847536684514497,1,2,2,0,0,1,2,2,0,0,1,2,0.236481524029298,1.27519043543915,0
1,1,1,1,1.4847536684514497,1,0,0,1,1,0,2,1,1,2,0,1,-1.1583066878415273,-0.005471920197684372,0
0,0,1,0,-0.7115284988379809,1,2,0,1,1,1,1,1,1,2,0,0,-0.6446911719365137,-0.7738008600669473,0
1,0,0,1,1.3892631394388657,1,1,2,0,0,1,0,0,2,1,1,2,1.4083929828548227,2.927574164456419,0
0,0,1,1,0.3388673203004424,1,0,1,2,2,0,1,0,2,1,0,0,0.6715562366973281,0.4615735631856694,0
1,1,1,1,-1.4754527309386523,1,2,0,1,1,2,2,1,1,0,0,0,1.7073991986868493,-1.0284381390779236,0
0,0,1,0,0.2433767912878585,1,2,2,0,0,1,0,0,0,0,0,0,0.9457600936124124,0.5987731550969593,0
0,0,0,1,-0.5682927053191049,1,2,2,2,1,0,1,1,0,2,1,3,1.5544513186990385,0.05384746973524361,0
0,0,0,0,0.959555758882238,1,0,2,2,0,2,1,0,2,0,0,2,-0.9705666099285611,-0.2519934041624866,0
0,0,1,1,0.8640652298696541,1,1,0,1,1,0,1,2,0,0,1,1,0.9612615679355014,1.0868321493052617,0
0,0,0,1,-0.9980000858757326,1,2,0,0,0,0,1,0,2,2,0,1,-1.652631480144475,-1.1229540371260367,0
1,0,0,1,-1.0934906148883166,0,0,1,2,2,0,2,1,0,1,0,2,0.6109282482336912,-0.7648038894867142,0
0,0,0,0,0.10014099776898261,1,0,1,1,1,2,2,1,1,2,1,2,-0.0900828683771088,0.2021319131100147,0
0,0,1,1,-0.42505691180022903,1,1,2,0,2,2,1,2,0,2,0,1,-0.5165456508656449,-0.5646984670930459,0
1,1,0,0,0.6730841718444862,0,1,2,1,0,1,2,1,0,1,1,1,1.2774916441265158,1.6567282165206627,0
1,0,1,1,0.5775936428319023,1,1,2,0,2,1,0,2,0,0,1,2,1.249244513137776,1.1412742045942579,0
0,0,0,0,-1.3322169374197765,1,0,0,1,2,1,0,2,2,0,1,1,-1.6453974587937001,-1.216875001374084,0
0,0,1,1,1.00730102338853,1,0,1,1,0,1,1,2,2,0,1,2,0.3976968569894233,1.1788728982417827,0
0,0,1,1,0.38661258480673444,1,1,2,0,0,1,0,2,0,0,0,1,-0.4431720057363573,0.022461905490288217,0
1,0,1,0,-0.7115284988379809,1,2,0,1,2,2,0,1,1,0,1,3,-0.27678951466853596,-0.5675721095990217,0
0,0,1,1,-0.23407585377506118,1,1,0,0,0,0,1,2,1,2,1,0,1.1720816187295113,0.5277739799004848,0
1,1,0,1,1.5324989329577416,0,1,1,2,0,1,2,1,1,1,1,3,-0.6450356491436934,0.587278585073056,1
1,0,0,1,1.5324989329577416,1,1,0,2,0,0,1,2,2,2,0,1,1.5582405679780158,2.744009024221171,0
1,0,0,0,0.2433767912878585,0,1,2,1,2,0,1,0,1,1,0,0,-1.0980231765850703,-0.4086518214023282,1
0,0,0,0,0.7685747008570701,1,2,0,0,1,1,2,1,2,2,1,2,0.5826811172449515,1.1497660427027374,0
0,0,0,0,1.055046287894822,1,2,1,2,2,0,2,2,0,0,1,1,0.6154064519270278,1.770826416723756,0
0,0,1,0,0.10014099776898261,1,1,2,0,1,0,2,0,2,0,0,0,-0.8455213837223104,-0.3265790199084115,0
0,0,1,1,-1.0457453503820247,0,0,2,2,1,0,0,2,1,0,0,1,-0.5930195908595505,-0.9715321598433739,0
1,0,0,1,1.6279894619703257,1,0,1,0,1,0,2,2,0,0,0,0,1.1813825033233645,2.306076008959881,0
0,0,0,0,-0.37731164729393707,1,2,2,0,1,0,0,0,0,2,1,0,0.9275028016318854,0.15340346733485322,0
1,0,0,1,-1.6186885244575282,1,1,2,2,2,0,2,0,0,0,1,0,-0.5778625937436411,-1.2377089095424096,0
0,1,1,0,-1.2844716729134844,1,0,2,2,2,0,1,2,0,0,0,1,0.13486074791127087,-0.9455066123820258,0
1,0,1,1,-0.37731164729393707,1,2,1,1,2,0,2,0,1,0,0,1,-1.5082955303361576,-0.9017453025791079,0
0,0,1,0,-0.09084006025618527,1,2,1,0,1,0,1,2,0,2,1,0,-0.9967468776742227,-0.6363262515877025,0
0,0,0,0,-1.4754527309386523,1,2,1,1,2,0,1,1,2,0,1,3,-0.032555174778090244,-1.13521191844059,0
1,1,1,0,-1.1889811439009006,1,2,1,2,2,2,2,2,0,0,0,1,-1.423898614577118,-1.1617313732076524,0
0,0,0,1,0.05239573326269064,0,1,2,2,1,2,0,1,2,2,1,2,1.2113520203480033,0.786514057098704,0
0,0,0,0,-0.8547642923568568,1,2,1,0,1,2,0,0,0,0,1,3,0.7752438760584339,-0.3756610584138004,0
1,0,1,0,1.4370084039451576,1,0,2,0,0,0,0,0,1,2,1,1,1.5603074312210943,2.4723992941592745,1
1,0,0,1,-1.3799622019260684,1,1,0,2,0,1,1,2,0,0,1,2,0.6898135286778552,-0.9557832518907012,0
1,0,0,1,-1.3799622019260684,1,2,1,1,2,1,0,0,2,0,1,0,1.5489396833841624,-0.9341242940185119,0
1,0,1,1,0.48210311381931836,1,0,0,0,2,2,1,2,1,1,0,2,0.20651200700465971,0.2893739035648763,0
0,0,1,0,-1.5709432599512363,1,0,1,0,2,0,2,2,1,2,1,1,0.3653159995145265,-1.162399270586971,0
0,0,0,1,0.6730841718444862,1,0,1,1,2,1,0,2,1,1,1,0,1.6760517728334918,1.684639591876557,0
1,0,0,0,1.4370084039451576,1,1,2,2,1,1,2,1,1,2,0,0,0.5113743353587421,1.7775166156829811,0
0,0,0,1,0.38661258480673444,1,1,0,2,1,0,2,1,1,2,1,0,-1.6157724189762412,-0.7490381437849832,0
0,0,0,0,-1.3799622019260684,1,0,0,2,0,0,1,1,2,2,0,3,0.7952235540748596,-0.9182855847375277,0
1,0,0,0,-0.9980000858757326,1,1,2,2,1,2,1,0,0,0,1,0,1.4273392292497091,-0.5114182164890828,0
1,0,0,0,1.4370084039451576,1,2,2,1,1,0,1,1,2,1,0,3,1.0449695292801815,2.1498665983615983,0
0,0,0,1,-1.3322169374197765,1,2,0,2,2,2,1,1,2,2,0,1,0.3084772603298668,-0.9435983341554013,0
0,0,0,0,1.1027915524011138,1,2,0,0,0,0,0,0,0,0,0,1,0.6126506342695899,1.6365004673184418,0
1,0,0,0,1.6279894619703257,1,1,0,0,1,0,1,0,0,0,1,1,1.722211718595579,3.5043568710367268,1
1,0,1,0,-1.0457453503820247,1,1,1,0,1,1,2,1,0,1,1,1,-1.40736370863249,-1.1108308578039507,0
1,0,0,1,1.6279894619703257,1,1,1,1,0,0,0,1,1,0,1,3,0.59852706877522,1.5814522530633415,0
0,0,1,1,0.19563152678156653,1,0,1,1,2,2,0,1,1,0,1,1,-0.7370110634606878,-0.27360184878750055,0
1,1,0,1,-0.7115284988379809,1,2,1,0,2,0,0,1,1,2,1,0,0.5041403140079675,-0.3002728432960892,0
1,0,1,0,-0.6160379698253969,1,0,1,2,2,2,0,1,1,0,1,3,0.39115179005300804,-0.37840561151032803,0
0,0,1,0,0.3388673203004424,1,0,0,2,1,1,1,0,0,1,0,3,-1.1889651592805255,-0.6239785689448374,0
1,0,0,1,-1.7141790534701122,1,2,1,2,1,1,0,0,0,1,1,3,-1.0036364218178175,-1.2961695742733563,0
1,0,1,0,-1.2844716729134844,1,1,2,2,0,2,0,0,0,0,0,1,0.4397230762653533,-0.933046678078771,0
1,0,1,1,1.6757347264766176,1,0,2,0,1,2,0,2,1,0,1,1,-1.2768068471113627,-0.2479467318054385,0
0,0,1,1,0.9118104943759461,1,0,2,2,2,1,1,0,0,2,1,1,-0.8003948695817625,-0.1290497731206865,0
0,0,1,1,0.6253389073381943,1,1,1,1,2,0,1,0,2,2,1,0,1.1831048893592633,1.2218316086729142,0
1,0,0,1,-1.1889811439009006,1,1,0,2,1,0,0,1,0,0,1,0,-0.5847521378872363,-0.9880499916697156,0
0,0,1,1,1.1027915524011138,1,2,0,2,1,0,0,2,1,2,0,0,-0.024976676220135198,0.726021637314704,0
1,0,0,1,-0.520547440812813,1,0,1,0,2,0,2,2,0,2,0,3,1.5516955010416005,-0.017219056457464858,0
0,0,1,1,0.19563152678156653,1,2,0,2,1,0,0,0,2,0,0,2,-0.9326741171387883,-0.5341547903010131,0
0,0,1,0,-0.0430947957498933,1,0,0,0,1,2,2,1,0,0,1,3,-0.36738702015681124,-0.29672007824475577,0
1,0,0,0,-0.6637832343316888,1,2,0,0,0,2,2,2,1,2,0,1,0.3870180635668508,-0.31965870504538757,0
1,0,1,1,0.29112205579415046,1,2,2,2,0,0,0,0,1,1,0,2,0.9051117831652017,0.5476705867045563,0
0,0,0,0,-1.4754527309386523,1,1,0,0,1,1,1,1,2,2,1,0,1.4142490953768783,-0.9998195782615739,0
0,0,0,1,1.5324989329577416,1,0,0,1,2,1,1,2,2,1,1,0,1.462131427174864,2.228066717572071,0
0,0,0,0,0.29112205579415046,0,2,2,0,2,0,0,0,1,0,0,1,0.9791743827088486,0.6668481745402828,0
0,0,1,1,-0.5682927053191049,1,1,1,0,1,0,2,1,2,0,0,2,-0.928540390652631,-0.8251279317801298,0
1,0,1,0,-0.9025095568631487,1,1,0,2,1,2,1,0,2,1,1,2,-1.6364410514070262,-1.1356665376651682,0
0,0,0,1,1.1982820814136979,1,1,2,2,0,1,1,0,0,0,0,3,-0.38771117538041683,0.6498252102421871,0
1,0,0,0,-1.1412358793946085,0,0,0,0,2,0,2,2,2,0,1,0,-1.2303024241420961,-1.0918940026962114,0
1,0,1,1,0.29112205579415046,1,2,2,1,2,2,1,0,1,0,0,2,0.748719131105593,0.9238315132534033,0
0,0,1,1,-0.42505691180022903,1,0,1,1,0,2,2,1,2,1,0,3,0.5771694819300751,-0.23037934695445314,0
0,0,0,0,-0.9025095568631487,1,0,0,0,2,0,0,0,2,0,1,0,-1.569956950421334,-1.115584715621454,0
0,0,1,1,1.055046287894822,1,1,1,0,0,0,2,1,2,0,0,3,1.1879275702597798,1.679941859889249,0
1,0,0,1,1.1027915524011138,1,0,1,0,2,2,1,1,2,0,1,3,-0.8575780859736019,0.17420931258808106,0
1,1,1,1,1.2460273459199898,1,0,1,0,1,2,0,1,2,0,1,2,-0.21926182106951694,0.6168512850027177,0
0,0,0,0,0.959555758882238,1,2,2,2,0,2,0,0,2,2,1,1,0.6009384092254781,1.181780216245875,0
0,0,1,0,0.6730841718444862,1,1,0,0,0,0,1,0,1,0,0,1,-0.2289071828705501,0.23743506030257003,0
0,0,1,0,0.9118104943759461,1,1,1,0,2,2,1,1,0,2,0,3,-0.18756991800897949,0.295502844222153,0
1,0,1,0,-0.472802176306521,1,2,2,1,0,2,2,0,1,1,0,2,-1.4945164420489678,-0.9073410478495336,0
1,1,1,0,-0.23407585377506118,1,0,1,0,0,1,2,1,0,1,0,1,-0.32604975529524083,-0.31355782730320825,0
0,0,0,1,-1.3322169374197765,1,2,1,0,2,0,0,2,0,2,1,3,0.9381815950544579,-0.8529438932246932,0
1,0,1,1,1.4847536684514497,1,2,0,0,1,2,0,2,1,0,0,2,1.4610979955533252,2.846124359677665,0
1,0,0,0,0.4343578493130264,1,0,1,0,2,0,1,0,2,0,1,3,-0.2843680132264905,0.14415393051874334,0
1,0,0,0,1.4370084039451576,1,1,1,0,2,1,2,1,1,0,1,3,-0.24923133809415549,0.5655859517027497,0
1,0,0,0,-0.520547440812813,1,2,0,1,2,2,0,1,2,0,1,3,0.7218499089455721,-0.056754091246710964,0
0,1,1,1,-1.3799622019260684,1,0,0,2,0,0,1,1,0,0,1,2,1.5572071363564763,-0.9195820914150286,0
0,0,0,1,-1.4754527309386523,1,1,1,2,1,1,2,0,0,1,0,3,-0.7938498026453472,-1.1795232613794173,0
0,0,0,0,-0.6160379698253969,1,2,0,1,0,0,0,2,0,0,0,0,-0.19170364449513644,-0.49908737159527616,0
1,0,0,0,0.5298483783256103,1,2,1,0,2,1,1,0,2,0,0,2,1.0463474381089009,1.389254960144126,0
0,0,0,0,0.38661258480673444,1,1,1,1,0,0,1,2,2,0,0,3,0.39838581140378265,0.6799254929756806,0
0,0,0,1,-1.1412358793946085,1,2,0,0,1,2,0,1,0,2,1,0,-1.338123789989359,-1.0994204765253397,0
1,0,1,0,1.5324989329577416,1,2,1,2,2,0,0,2,0,1,0,1,0.4610806631104982,1.3280778052317488,0
1,0,1,0,-0.5682927053191049,1,0,1,2,1,1,2,2,1,0,1,1,-1.073220817668128,-0.8474042737844623,0
1,0,1,1,-0.8070190278505648,1,2,2,2,2,2,0,0,2,0,1,2,0.05218621818812961,-0.6934567341430318,0
0,0,1,0,1.3892631394388657,1,2,2,0,2,1,0,1,0,1,0,1,0.11798136475946258,1.3513812499286473,0
0,0,1,0,0.38661258480673444,1,0,2,0,2,0,0,0,0,2,1,3,1.3257184531316815,1.5594846031250802,0
1,0,1,0,0.48210311381931836,1,0,1,1,1,0,2,1,1,1,0,2,-0.11385179567251226,0.17274442841999563,0
0,0,0,1,1.2460273459199898,1,1,2,0,2,2,1,1,1,2,1,2,-0.750790151747878,0.03283395891029493,0
0,0,0,1,0.8640652298696541,1,1,2,0,0,0,0,1,2,1,0,3,-0.9192395060587779,-0.11535507055314512,0
1,0,0,1,-0.8547642923568568,1,1,1,2,2,1,2,0,1,0,0,1,1.3188289089880862,-0.16103588374872652,0
1,0,1,1,-0.09084006025618527,1,0,1,0,2,2,2,0,2,1,0,0,-1.1279926936097089,-0.6462773612812479,0
0,0,0,0,0.7685747008570701,1,2,0,1,2,1,1,1,0,1,0,1,-0.24130836232902123,0.1533024408405026,0
0,0,0,1,-0.520547440812813,1,2,0,1,0,2,2,2,0,0,0,2,-1.071842908839409,-0.7306288714810751,0
1,0,1,1,-1.0934906148883166,1,2,1,2,0,2,1,1,0,2,1,1,0.9674621576647368,-0.5609155861379136,0
1,0,1,1,0.38661258480673444,1,2,1,0,1,2,0,2,1,0,1,3,-0.07251453081094164,0.07022498698609826,0
1,1,1,1,0.3388673203004424,1,0,0,2,2,0,1,0,0,0,1,3,-0.5010441765425561,0.09305136212634033,0
1,0,1,0,1.3415178749325738,1,1,0,2,1,0,2,0,2,0,1,1,-0.4665964558245806,0.5336447417388652,0
0,0,1,1,0.6730841718444862,1,1,2,1,1,2,1,2,0,0,1,2,1.242010491787001,1.3660749922736568,0
0,0,0,1,0.29112205579415046,1,1,1,2,2,2,0,0,2,2,1,1,0.20375618934722173,0.33907332620240854,0
0,0,0,1,-0.6637832343316888,1,0,1,2,2,0,1,0,1,0,0,2,0.7745549216440745,-0.12241569999165614,0
0,0,1,1,0.9118104943759461,1,1,1,1,0,0,1,2,1,2,1,0,1.3980586666394297,2.0489972563354293,1
0,1,1,1,-0.8547642923568568,1,0,1,2,0,1,1,0,1,0,1,0,1.4145935725840582,-0.3949851817498842,0
1,0,1,0,0.8640652298696541,1,2,0,2,1,1,0,2,1,1,0,0,-0.5799294569867197,0.390377947583513,0
1,0,1,1,1.1027915524011138,1,0,1,0,2,2,2,2,1,0,0,1,1.5909659026600924,1.896806455179097,0
1,0,1,1,1.055046287894822,1,0,0,0,1,2,2,1,2,0,1,2,-1.6364410514070262,-0.6127028896586938,0
1,0,0,0,-0.1863305892687692,1,1,2,0,0,1,0,0,1,0,0,3,-0.41182457988299953,-0.29853855514306865,0
0,0,0,1,-0.8547642923568568,1,2,0,0,1,2,2,1,0,0,0,2,1.393924940153273,-0.35776814374768484,0
0,0,1,0,-0.42505691180022903,1,0,0,1,2,1,1,2,0,0,1,2,-0.767325057692506,-0.7061523969331048,0
1,0,1,0,0.7208294363507782,1,0,1,1,1,1,1,0,2,0,0,1,-0.7728366930073822,0.08823576589562297,0
0,0,1,0,0.5775936428319023,1,0,1,0,1,1,2,0,1,0,1,2,-0.6701824852678153,-0.08487313217432675,0
1,0,1,0,0.00465046875639867,1,0,1,2,2,0,1,2,1,0,1,2,0.40734221879045646,0.3111731760125528,0
0,0,0,0,-0.520547440812813,1,1,0,2,2,2,0,1,1,1,0,0,-0.197904234224372,-0.46505266816512436,0
0,0,1,0,0.14788626227527457,1,1,1,2,2,1,1,2,1,0,0,3,0.8055578702902526,0.7409174326484149,0
0,1,1,1,0.05239573326269064,1,1,0,0,0,0,0,0,2,2,0,0,1.3908246452886552,0.8281538105202569,0
0,0,1,0,0.8163199653633622,1,2,1,2,1,0,1,2,2,2,0,3,0.6226404732778029,0.9733288829022341,0
0,0,0,1,-0.7115284988379809,0,1,0,1,1,2,2,1,1,0,0,0,-1.011559397582952,-0.882073199095816,0
0,0,0,0,-0.9980000858757326,1,0,2,0,2,1,2,2,2,2,0,2,1.5220704612241416,-0.29704560805988584,0
0,0,1,1,-0.42505691180022903,1,0,2,0,2,2,1,2,1,0,0,0,-0.8028062100320208,-0.659006699569438,1
1,0,1,0,-0.09084006025618527,1,2,2,2,0,1,0,0,1,0,0,1,-1.2013663387389966,-0.7497509418284577,0
1,0,0,1,1.1027915524011138,1,2,2,0,2,1,0,2,0,0,0,1,-1.4097750490827479,-0.32699996363487277,0
0,0,1,0,0.38661258480673444,0,0,0,2,0,0,0,0,2,0,0,1,0.23717047844365788,0.6256125270961326,0
1,0,0,1,0.4343578493130264,0,1,1,0,0,1,0,1,0,2,1,1,-1.3271005193596073,-0.6878778266216645,0
1,0,1,1,1.6757347264766176,1,1,0,2,0,0,0,2,0,0,1,2,-1.239947785943129,0.10699863092975838,0
1,0,0,1,0.8640652298696541,1,0,0,2,2,1,0,0,2,0,1,3,-0.6791388926544891,0.18011374992457835,0
1,0,0,0,-0.520547440812813,1,2,0,2,1,2,0,0,0,0,1,1,-0.7428671759827434,-0.7434255607654991,0
1,0,1,1,-0.5682927053191049,1,0,1,2,2,1,2,2,0,2,1,0,0.37943956500889625,-0.36878564421493226,0
0,0,1,0,1.3415178749325738,1,2,1,2,1,0,2,2,0,0,1,0,1.118687651616649,2.3414016064845145,0
0,0,0,1,-1.4754527309386523,1,1,2,1,2,0,2,0,1,1,0,2,0.9261248928031667,-1.0208162513374641,0
0,1,1,0,-0.6637832343316888,1,1,1,1,0,0,2,0,0,1,0,1,-0.809695754175616,-0.8170794877301896,0
1,0,1,0,1.2937726104262819,1,0,1,2,1,0,1,1,1,0,0,2,-0.8692903110177134,0.030577700536462315,0
1,0,1,1,0.29112205579415046,1,1,1,1,2,0,0,1,2,0,0,2,1.6371258484221798,1.133657929436818,0
